Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Last_Activity_Date,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster,KMeans_Raw_Cluster,Customer_Tag
49,F,3,High School,Single,Unknown,Silver,36,3,2,2,31631.0,0,0.632,3418,58,0.758,0.0,2023-02-26,123,58,3418,3,2,2,322,7,Potential,0,0,Loyal Customers
40,M,3,Unknown,Married,$80K - $120K,Blue,36,6,2,2,5014.0,1887,0.806,4391,66,0.571,0.376,2023-02-15,134,66,4391,2,2,3,223,7,Potential,3,0,At Risk
45,F,4,High School,Married,Less than $40K,Blue,34,6,4,1,2484.0,1543,0.703,3802,68,0.447,0.621,2023-04-05,85,68,3802,4,2,2,422,8,Loyal,0,0,Loyal Customers
65,M,1,Graduate,Single,Less than $40K,Blue,56,5,3,2,7636.0,0,0.801,3880,67,0.811,0.0,2023-03-15,106,67,3880,4,2,2,422,8,Loyal,0,0,Loyal Customers
46,M,4,Graduate,Single,$80K - $120K,Blue,35,6,3,3,11096.0,0,0.881,3949,69,0.683,0.0,2023-03-14,107,69,3949,4,2,2,422,8,Loyal,0,0,Loyal Customers
47,F,3,Uneducated,Married,Unknown,Blue,42,4,1,4,25027.0,1501,1.063,3357,62,0.771,0.06,2023-01-03,177,62,3357,1,2,2,122,5,Lost,3,0,At Risk
44,M,3,Post-Graduate,Married,$120K +,Blue,35,3,4,1,27391.0,587,0.821,2862,56,1.24,0.021,2023-04-07,83,56,2862,4,2,2,422,8,Loyal,0,2,Loyal Customers
54,F,0,High School,Married,Less than $40K,Blue,45,5,2,2,2704.0,789,1.039,4839,92,0.769,0.292,2023-02-18,131,92,4839,2,4,4,244,10,Champions,0,0,Loyal Customers
40,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,4,3,4,11721.0,1175,0.779,4187,73,0.825,0.1,2023-03-27,94,73,4187,4,3,3,433,10,Champions,0,0,Loyal Customers
49,F,4,Unknown,Divorced,Less than $40K,Blue,36,4,3,1,2432.0,0,1.293,4340,76,0.767,0.0,2023-03-04,117,76,4340,3,3,3,333,9,Loyal,0,0,Loyal Customers
51,F,3,College,Married,Less than $40K,Blue,36,6,2,2,1936.0,0,0.705,4072,72,0.756,0.0,2023-02-27,122,72,4072,3,3,2,332,8,Loyal,0,0,Loyal Customers
64,F,0,Uneducated,Single,Less than $40K,Blue,36,3,2,1,1829.0,0,0.576,3950,65,0.548,0.0,2023-02-19,130,65,3950,2,2,2,222,6,Potential,0,0,Loyal Customers
43,F,4,High School,Unknown,Less than $40K,Blue,39,3,3,3,2786.0,1793,0.803,3646,68,0.659,0.644,2023-03-16,105,68,3646,4,2,2,422,8,Loyal,0,0,Loyal Customers
38,F,2,Graduate,Single,Unknown,Blue,30,4,1,4,19595.0,610,0.582,4079,65,0.585,0.031,2023-01-04,176,65,4079,1,2,2,122,5,Lost,3,0,At Risk
44,M,2,Unknown,Married,$60K - $80K,Blue,34,4,4,4,3828.0,1146,0.681,4558,90,0.636,0.299,2023-04-04,86,90,4558,4,4,3,443,11,Champions,0,0,Loyal Customers
46,M,3,Graduate,Married,$80K - $120K,Blue,37,3,1,4,4786.0,0,0.789,4347,69,0.683,0.0,2023-01-11,169,69,4347,1,2,3,123,6,Potential,3,0,At Risk
44,M,2,High School,Single,$80K - $120K,Blue,36,5,3,0,22143.0,730,0.871,4263,62,0.632,0.033,2023-03-25,96,62,4263,4,2,3,423,9,Loyal,0,0,Loyal Customers
44,M,4,Doctorate,Divorced,$80K - $120K,Blue,34,5,1,4,7150.0,1887,0.455,3636,69,0.643,0.264,2023-01-15,165,69,3636,1,2,2,122,5,Lost,3,0,At Risk
63,M,1,Unknown,Single,$60K - $80K,Silver,53,5,4,4,25502.0,1450,0.797,4323,81,0.688,0.057,2023-04-13,77,81,4323,4,3,3,433,10,Champions,0,0,Loyal Customers
46,F,2,Unknown,Married,Less than $40K,Blue,36,5,2,3,5258.0,1994,0.725,3972,73,0.587,0.379,2023-02-08,141,73,3972,2,3,2,232,7,Potential,3,0,At Risk
43,M,3,High School,Single,$60K - $80K,Blue,30,6,2,4,11550.0,1505,1.034,3891,76,0.9,0.13,2023-02-07,142,76,3891,2,3,2,232,7,Potential,3,0,At Risk
47,M,4,College,Unknown,$60K - $80K,Blue,35,4,2,3,6623.0,1823,0.811,2293,47,0.567,0.275,2023-02-14,135,47,2293,2,1,1,211,4,Lost,1,2,Low Value
42,M,3,High School,Married,$120K +,Blue,36,3,1,2,19156.0,1353,1.41,3547,61,0.649,0.071,2023-01-23,157,61,3547,1,2,2,122,5,Lost,3,0,At Risk
55,F,1,High School,Single,Less than $40K,Blue,36,5,2,3,7982.0,897,0.778,4387,71,0.511,0.112,2023-02-26,123,71,4387,3,2,3,323,8,Loyal,0,0,Loyal Customers
60,F,1,Post-Graduate,Single,$40K - $60K,Blue,50,4,1,2,4606.0,0,0.857,4181,63,1.032,0.0,2023-01-07,173,63,4181,1,2,3,123,6,Potential,3,0,At Risk
48,F,4,Graduate,Single,Less than $40K,Blue,35,6,3,2,2005.0,1143,0.824,4311,70,0.591,0.57,2023-03-26,95,70,4311,4,2,3,423,9,Loyal,0,0,Loyal Customers
50,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,9949.0,1597,0.659,3776,83,0.596,0.161,2023-03-13,108,83,3776,3,4,2,342,9,Loyal,0,0,Loyal Customers
51,F,4,Uneducated,Unknown,Less than $40K,Blue,40,3,3,4,7093.0,918,0.56,3877,75,0.744,0.129,2023-03-08,113,75,3877,3,3,2,332,8,Loyal,0,0,Loyal Customers
47,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896.0,1119,0.671,4028,76,0.767,0.59,2023-04-05,85,76,4028,4,3,2,432,9,Loyal,0,0,Loyal Customers
47,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,4,3569.0,1030,1.09,4612,75,0.923,0.289,2023-02-23,126,75,4612,3,3,3,333,9,Loyal,0,0,Loyal Customers
41,F,2,Graduate,Unknown,$40K - $60K,Blue,29,6,2,3,4663.0,0,0.892,3831,81,0.761,0.0,2023-02-22,127,81,3831,3,3,2,332,8,Loyal,0,0,Loyal Customers
55,F,3,Graduate,Single,Unknown,Blue,44,6,6,3,2553.0,1823,0.574,3853,69,0.683,0.714,2023-06-01,28,69,3853,4,2,2,422,8,Loyal,0,0,Loyal Customers
38,M,3,Graduate,Single,$40K - $60K,Blue,31,3,1,3,5362.0,1110,0.651,3548,69,0.5,0.207,2023-01-17,163,69,3548,1,2,2,122,5,Lost,3,0,At Risk
41,F,3,Graduate,Married,Less than $40K,Blue,36,6,6,4,2873.0,1247,0.889,3943,80,0.702,0.434,2023-06-26,3,80,3943,4,3,2,432,9,Loyal,0,0,Loyal Customers
40,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840.0,0,0.726,4062,71,0.578,0.0,2023-04-15,75,71,4062,4,2,2,422,8,Loyal,0,0,Loyal Customers
43,F,2,Graduate,Married,Less than $40K,Blue,35,3,3,2,2209.0,0,0.749,4419,68,0.619,0.0,2023-03-15,106,68,4419,4,2,3,423,9,Loyal,0,0,Loyal Customers
36,F,2,College,Married,Less than $40K,Blue,17,5,2,2,1971.0,0,0.613,4979,77,0.571,0.0,2023-02-06,143,77,4979,2,3,4,234,9,Loyal,3,0,At Risk
48,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,3,1438.3,665,0.75,4100,84,0.615,0.462,2023-03-07,114,84,4100,3,4,2,342,9,Loyal,0,0,Loyal Customers
41,F,4,Graduate,Married,$40K - $60K,Blue,33,6,3,2,6230.0,1173,0.607,3769,77,0.54,0.188,2023-03-17,104,77,3769,4,3,2,432,9,Loyal,0,0,Loyal Customers
47,F,4,Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,2636.0,1589,0.864,3858,70,0.522,0.603,2023-01-13,167,70,3858,1,2,2,122,5,Lost,3,0,At Risk
44,M,3,High School,Married,$80K - $120K,Blue,36,3,3,2,22243.0,1377,0.567,3200,91,0.717,0.062,2023-03-02,119,91,3200,3,4,2,342,9,Loyal,0,0,Loyal Customers
50,F,2,Unknown,Divorced,Less than $40K,Blue,36,3,2,4,2855.0,527,0.678,3645,69,0.605,0.185,2023-02-04,145,69,3645,2,2,2,222,6,Potential,3,0,At Risk
46,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,4,7578.0,1794,0.62,5328,78,0.625,0.237,2023-03-15,106,78,5328,4,3,4,434,11,Champions,0,0,Loyal Customers
47,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440.0,2087,0.804,4161,74,0.644,0.247,2023-04-05,85,74,4161,4,3,3,433,10,Champions,0,0,Loyal Customers
53,M,1,Graduate,Married,$80K - $120K,Blue,40,4,3,3,4186.0,0,0.888,4590,69,0.816,0.0,2023-03-28,93,69,4590,4,2,3,423,9,Loyal,0,0,Loyal Customers
44,M,4,College,Single,$80K - $120K,Blue,34,4,4,3,22074.0,0,1.199,4406,80,0.739,0.0,2023-04-10,80,80,4406,4,3,3,433,10,Champions,0,0,Loyal Customers
39,M,4,Graduate,Married,$120K +,Blue,28,3,2,3,26548.0,1829,0.685,3450,83,1.024,0.069,2023-02-22,127,83,3450,3,4,2,342,9,Loyal,0,0,Loyal Customers
51,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532.0,764,0.681,4066,74,0.574,0.216,2023-03-05,116,74,4066,3,3,2,332,8,Loyal,0,0,Loyal Customers
45,F,4,High School,Single,Unknown,Blue,35,3,4,2,8795.0,2517,0.625,4552,81,0.588,0.286,2023-04-19,71,81,4552,4,3,3,433,10,Champions,0,0,Loyal Customers
49,F,4,Graduate,Single,Less than $40K,Blue,42,4,3,4,2162.0,1882,0.934,3825,70,0.75,0.87,2023-03-11,110,70,3825,3,2,2,322,7,Potential,0,0,Loyal Customers
53,F,4,Graduate,Single,Unknown,Gold,41,5,1,2,34516.0,2374,0.81,4390,77,0.604,0.069,2023-01-12,168,77,4390,1,3,3,133,7,Potential,3,0,At Risk
41,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491.0,2506,0.873,4855,79,0.58,0.718,2023-01-02,178,79,4855,1,3,4,134,8,Loyal,3,0,At Risk
52,F,3,Graduate,Divorced,Less than $40K,Blue,41,3,3,4,6060.0,1687,0.563,3953,65,0.711,0.278,2023-03-03,118,65,3953,3,2,2,322,7,Potential,0,0,Loyal Customers
48,F,3,Graduate,Divorced,Unknown,Blue,41,3,4,3,7860.0,0,0.598,3512,76,0.617,0.0,2023-04-06,84,76,3512,4,3,2,432,9,Loyal,0,0,Loyal Customers
50,M,4,College,Divorced,$60K - $80K,Blue,44,4,2,3,13911.0,2160,0.73,2204,60,0.667,0.155,2023-02-16,133,60,2204,2,2,1,221,5,Lost,1,2,Low Value
51,M,1,High School,Single,$60K - $80K,Blue,36,6,4,4,2281.0,1751,0.761,4241,76,0.854,0.768,2023-04-03,87,76,4241,4,3,3,433,10,Champions,0,0,Loyal Customers
43,M,3,Graduate,Single,$60K - $80K,Blue,35,3,3,2,5652.0,548,0.647,3710,70,0.458,0.097,2023-03-09,112,70,3710,3,2,2,322,7,Potential,0,0,Loyal Customers
45,F,3,Graduate,Married,Unknown,Blue,41,5,4,2,2777.0,2118,1.036,4442,64,0.829,0.763,2023-04-06,84,64,4442,4,2,3,423,9,Loyal,0,0,Loyal Customers
40,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223.0,597,0.572,3331,67,0.675,0.269,2023-04-20,70,67,3331,4,2,2,422,8,Loyal,0,0,Loyal Customers
48,M,4,Post-Graduate,Married,$40K - $60K,Blue,29,6,1,2,2916.0,1074,0.774,4020,84,0.68,0.368,2023-01-09,171,84,4020,1,4,2,142,7,Potential,3,0,At Risk
45,M,2,Unknown,Married,$120K +,Blue,40,4,4,4,16476.0,1374,0.459,4717,71,0.69,0.083,2023-04-09,81,71,4717,4,2,3,423,9,Loyal,0,0,Loyal Customers
44,F,2,Graduate,Married,Less than $40K,Blue,30,3,2,3,9598.0,1092,0.6,2216,54,0.588,0.114,2023-02-02,147,54,2216,2,2,1,221,5,Lost,1,2,Low Value
42,M,1,Uneducated,Divorced,$60K - $80K,Blue,30,3,2,2,18570.0,1892,0.748,4036,78,0.773,0.102,2023-02-20,129,78,4036,2,3,2,232,7,Potential,0,0,Loyal Customers
29,F,2,Unknown,Single,Less than $40K,Blue,21,4,3,2,2298.0,0,0.776,4814,88,0.63,0.0,2023-03-25,96,88,4814,4,4,4,444,12,Champions,0,0,Loyal Customers
40,F,3,College,Married,Unknown,Blue,36,4,2,4,9191.0,1666,0.815,4275,83,0.766,0.181,2023-02-10,139,83,4275,2,4,3,243,9,Loyal,3,0,At Risk
58,F,2,High School,Single,Less than $40K,Blue,50,4,3,4,1438.3,818,0.917,4196,71,1.088,0.569,2023-03-23,98,71,4196,4,2,3,423,9,Loyal,0,0,Loyal Customers
50,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181.0,0,0.912,3057,54,0.688,0.0,2023-04-03,87,54,3057,4,2,2,422,8,Loyal,0,2,Loyal Customers
48,M,3,College,Married,$40K - $60K,Blue,35,3,1,3,2592.0,0,0.767,4177,85,0.771,0.0,2023-01-07,173,85,4177,1,4,3,143,8,Loyal,3,0,At Risk
51,F,3,High School,Married,Less than $40K,Blue,40,6,3,3,7540.0,773,0.688,4755,58,0.706,0.103,2023-03-08,113,58,4755,3,2,3,323,8,Loyal,0,0,Loyal Customers
43,F,3,College,Divorced,Less than $40K,Blue,31,6,4,3,1477.0,0,0.756,4802,82,0.864,0.0,2023-04-20,70,82,4802,4,3,4,434,11,Champions,0,0,Loyal Customers
58,F,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628.0,1542,0.93,4335,76,0.727,0.587,2023-02-24,125,76,4335,3,3,3,333,9,Loyal,0,0,Loyal Customers
46,M,1,Graduate,Single,$80K - $120K,Blue,41,4,2,3,8916.0,0,0.631,2773,62,0.676,0.0,2023-02-09,140,62,2773,2,2,2,222,6,Potential,3,2,At Risk
52,F,1,Post-Graduate,Married,Unknown,Blue,42,5,1,2,1481.0,0,0.698,4435,67,0.718,0.0,2023-01-03,177,67,4435,1,2,3,123,6,Potential,3,0,At Risk
44,F,1,Uneducated,Unknown,Less than $40K,Blue,39,4,2,1,1555.0,0,0.583,3811,65,0.711,0.0,2023-02-16,133,65,3811,2,2,2,222,6,Potential,3,0,At Risk
48,F,4,Graduate,Married,$40K - $60K,Silver,43,3,1,0,21163.0,2517,0.569,1732,35,0.458,0.119,2023-01-24,156,35,1732,1,1,1,111,3,Lost,1,2,Low Value
39,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,2936.0,0,0.842,4876,74,0.542,0.0,2023-03-19,102,74,4876,4,3,4,434,11,Champions,0,0,Loyal Customers
56,F,1,Graduate,Married,Less than $40K,Blue,51,3,3,4,1438.3,0,0.798,3877,70,0.556,0.0,2023-03-26,95,70,3877,4,2,2,422,8,Loyal,0,0,Loyal Customers
47,M,5,High School,Married,$60K - $80K,Blue,38,4,1,2,7357.0,1069,0.77,3943,64,0.641,0.145,2023-01-03,177,64,3943,1,2,2,122,5,Lost,3,0,At Risk
44,F,4,Uneducated,Married,Less than $40K,Silver,36,6,3,0,11879.0,0,0.735,3490,62,0.938,0.0,2023-03-12,109,62,3490,3,2,2,322,7,Potential,0,0,Loyal Customers
52,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877.0,1073,0.908,3283,56,1.0,0.049,2023-01-28,152,56,3283,1,2,2,122,5,Lost,3,0,At Risk
42,M,3,High School,Single,$60K - $80K,Blue,35,4,3,3,7255.0,0,0.9,3148,62,0.824,0.0,2023-03-06,115,62,3148,3,2,2,322,7,Potential,0,0,Loyal Customers
55,F,2,High School,Single,Less than $40K,Blue,36,2,1,2,6394.0,0,0.656,3470,69,0.917,0.0,2023-01-28,152,69,3470,1,2,2,122,5,Lost,3,0,At Risk
38,M,5,College,Single,$60K - $80K,Blue,25,4,3,0,5597.0,1118,0.753,4599,89,0.648,0.2,2023-03-25,96,89,4599,4,4,3,443,11,Champions,0,0,Loyal Customers
42,M,4,Graduate,Single,$80K - $120K,Blue,33,4,2,2,32535.0,0,0.792,4374,79,0.795,0.0,2023-02-06,143,79,4374,2,3,3,233,8,Loyal,3,0,At Risk
46,M,4,High School,Unknown,$40K - $60K,Blue,41,6,1,2,8738.0,1172,0.65,3121,60,0.395,0.134,2023-01-22,158,60,3121,1,2,2,122,5,Lost,3,0,At Risk
42,F,2,Doctorate,Married,Less than $40K,Blue,32,6,6,0,1592.0,0,0.745,4172,70,0.75,0.0,2023-06-15,14,70,4172,4,2,3,423,9,Loyal,0,0,Loyal Customers
65,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675.0,0,0.664,3798,53,0.472,0.0,2023-03-18,103,53,3798,4,1,2,412,7,Potential,0,0,Loyal Customers
55,F,2,College,Unknown,Unknown,Blue,41,6,2,2,7613.0,0,0.68,4268,69,0.725,0.0,2023-02-26,123,69,4268,3,2,3,323,8,Loyal,0,0,Loyal Customers
57,M,1,Graduate,Single,$60K - $80K,Blue,44,3,3,2,9843.0,1273,0.563,3677,66,0.571,0.129,2023-03-19,102,66,3677,4,2,2,422,8,Loyal,0,0,Loyal Customers
50,M,2,High School,Married,$60K - $80K,Blue,32,3,1,3,10733.0,783,0.732,3910,66,0.65,0.073,2023-01-16,164,66,3910,1,2,2,122,5,Lost,3,0,At Risk
41,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,3460.0,955,0.644,3642,69,0.769,0.276,2023-02-22,127,69,3642,3,2,2,322,7,Potential,0,0,Loyal Customers
46,F,2,College,Single,Less than $40K,Blue,36,6,1,4,1996.0,1544,0.919,3760,69,0.683,0.774,2023-01-05,175,69,3760,1,2,2,122,5,Lost,3,0,At Risk
49,M,2,High School,Married,$60K - $80K,Blue,38,5,2,1,5536.0,756,0.635,3918,70,0.628,0.137,2023-02-21,128,70,3918,2,2,2,222,6,Potential,0,0,Loyal Customers
31,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,1469.0,0,0.915,4331,89,0.935,0.0,2023-03-12,109,89,4331,3,4,3,343,10,Champions,0,0,Loyal Customers
54,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,5597.0,0,0.596,4844,58,0.871,0.0,2023-01-08,172,58,4844,1,2,4,124,7,Potential,3,0,At Risk
52,M,4,Uneducated,Married,$60K - $80K,Blue,42,3,2,0,5693.0,0,0.928,4003,64,0.684,0.0,2023-02-03,146,64,4003,2,2,2,222,6,Potential,3,0,At Risk
43,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098.0,1776,0.673,3939,84,0.647,0.433,2023-01-15,165,84,3939,1,4,2,142,7,Potential,3,0,At Risk
44,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,18358.0,1044,0.524,3920,85,0.491,0.057,2023-03-19,102,85,3920,4,4,2,442,10,Champions,0,0,Loyal Customers
44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,0.659,3945,65,0.548,0.617,2023-01-05,175,65,3945,1,2,2,122,5,Lost,3,0,At Risk
51,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124.0,1426,0.966,3210,52,0.733,0.671,2023-02-01,148,52,3210,2,1,2,212,5,Lost,3,0,At Risk
55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968.0,1374,0.703,4641,65,0.711,0.346,2023-03-07,114,65,4641,3,2,3,323,8,Loyal,0,0,Loyal Customers
42,M,3,High School,Unknown,$40K - $60K,Blue,37,6,2,4,2793.0,1661,1.117,3247,69,0.865,0.595,2023-02-09,140,69,3247,2,2,2,222,6,Potential,3,0,At Risk
53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,13513.0,1495,0.505,3503,68,0.511,0.111,2023-02-18,131,68,3503,2,2,2,222,6,Potential,0,0,Loyal Customers
43,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,16351.0,1541,0.763,3475,82,0.673,0.094,2023-03-13,108,82,3475,3,3,2,332,8,Loyal,0,0,Loyal Customers
51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,9619.0,1731,0.712,3690,76,0.52,0.18,2023-02-12,137,76,3690,2,3,2,232,7,Potential,3,0,At Risk
56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,0.894,4137,72,0.532,0.048,2023-02-06,143,72,4137,2,3,3,233,8,Loyal,3,0,At Risk
44,F,4,Unknown,Married,Less than $40K,Blue,36,4,1,4,2107.0,0,0.975,4007,82,0.952,0.0,2023-01-24,156,82,4007,1,3,2,132,6,Potential,3,0,At Risk
55,F,1,Graduate,Single,Less than $40K,Blue,42,6,3,2,2517.0,1257,0.834,4528,75,0.786,0.499,2023-03-03,118,75,4528,3,3,3,333,9,Loyal,0,0,Loyal Customers
41,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,3179.0,1229,0.781,4337,82,1.05,0.387,2023-02-02,147,82,4337,2,3,3,233,8,Loyal,3,0,At Risk
48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,3968.0,935,0.649,4128,72,0.674,0.236,2023-01-27,153,72,4128,1,3,3,133,7,Potential,3,0,At Risk
45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,0.68,3555,75,0.471,0.269,2023-03-24,97,75,3555,4,3,2,432,9,Loyal,0,0,Loyal Customers
52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,10817.0,1142,0.722,3889,60,0.818,0.106,2023-02-13,136,60,3889,2,2,2,222,6,Potential,3,0,At Risk
65,F,0,College,Divorced,Unknown,Blue,56,5,2,3,13666.0,0,0.808,3998,70,1.0,0.0,2023-02-10,139,70,3998,2,2,2,222,6,Potential,3,0,At Risk
49,M,3,College,Married,$80K - $120K,Blue,37,5,1,2,2149.0,1796,0.628,5228,93,0.661,0.836,2023-01-20,160,93,5228,1,4,4,144,9,Loyal,3,0,At Risk
52,F,2,Unknown,Single,Less than $40K,Blue,45,5,2,2,2155.0,1219,0.805,4295,77,0.791,0.566,2023-02-19,130,77,4295,2,3,3,233,8,Loyal,0,0,Loyal Customers
42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.0,1439,0.781,3523,79,0.717,0.267,2023-03-10,111,79,3523,3,3,2,332,8,Loyal,0,0,Loyal Customers
50,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,3222.0,1422,0.662,4613,72,0.6,0.441,2023-02-26,123,72,4613,3,3,3,333,9,Loyal,0,0,Loyal Customers
27,F,0,Graduate,Married,Less than $40K,Blue,17,4,2,2,2042.0,1567,0.744,5146,78,0.733,0.767,2023-02-18,131,78,5146,2,3,4,234,9,Loyal,0,0,Loyal Customers
42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165,0.634,2306,46,0.643,0.306,2023-02-11,138,46,2306,2,1,1,211,4,Lost,1,2,Low Value
43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,0.572,3829,55,0.964,0.198,2023-01-14,166,55,3829,1,2,2,122,5,Lost,3,0,At Risk
37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388.0,1708,0.903,4539,89,0.745,0.715,2023-03-24,97,89,4539,4,4,3,443,11,Champions,0,0,Loyal Customers
49,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,2473.0,1263,0.71,4597,80,0.6,0.511,2023-01-13,167,80,4597,1,3,3,133,7,Potential,3,0,At Risk
42,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,3,2,13103.0,1809,0.724,4323,72,0.5,0.138,2023-03-08,113,72,4323,3,3,3,333,9,Loyal,0,0,Loyal Customers
48,F,5,High School,Single,$40K - $60K,Blue,42,5,1,2,2465.0,1128,0.613,4030,86,0.483,0.458,2023-01-07,173,86,4030,1,4,2,142,7,Potential,3,0,At Risk
52,F,2,Graduate,Single,$40K - $60K,Blue,33,5,2,2,6081.0,989,1.222,4451,70,0.429,0.163,2023-02-19,130,70,4451,2,2,3,223,7,Potential,0,0,Loyal Customers
45,M,2,Unknown,Single,$60K - $80K,Blue,30,3,1,3,21815.0,0,0.807,3904,72,1.118,0.0,2023-01-19,161,72,3904,1,3,2,132,6,Potential,3,0,At Risk
49,M,1,High School,Married,$80K - $120K,Silver,37,4,3,2,34516.0,2386,0.698,3924,65,0.512,0.069,2023-03-28,93,65,3924,4,2,2,422,8,Loyal,0,0,Loyal Customers
50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,0.821,4240,73,0.587,0.249,2023-03-19,102,73,4240,4,3,3,433,10,Champions,0,0,Loyal Customers
50,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,3069.0,1881,1.111,2909,58,1.522,0.613,2023-02-10,139,58,2909,2,2,2,222,6,Potential,3,2,At Risk
43,M,4,High School,Single,$60K - $80K,Blue,36,4,3,3,4983.0,1355,0.66,1939,30,0.5,0.272,2023-03-21,100,30,1939,4,1,1,411,6,Potential,1,2,Low Value
42,M,4,Graduate,Married,$120K +,Blue,24,3,2,3,3103.0,1783,0.479,4792,69,0.643,0.575,2023-02-21,128,69,4792,2,2,4,224,8,Loyal,0,0,Loyal Customers
45,F,3,High School,Single,$40K - $60K,Blue,36,3,1,1,1663.0,1112,0.588,2978,61,0.906,0.669,2023-01-17,163,61,2978,1,2,2,122,5,Lost,3,2,At Risk
55,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,2695.0,0,0.816,4557,94,0.843,0.0,2023-01-17,163,94,4557,1,4,3,143,8,Loyal,3,0,At Risk
50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,0.744,3445,76,0.767,0.0,2023-03-15,106,76,3445,4,3,2,432,9,Loyal,0,0,Loyal Customers
50,M,3,Graduate,Single,$60K - $80K,Blue,42,4,2,3,14782.0,1020,0.683,3206,54,0.8,0.069,2023-02-22,127,54,3206,3,2,2,322,7,Potential,0,0,Loyal Customers
54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,0.733,4361,75,0.63,0.883,2023-01-23,157,75,4361,1,3,3,133,7,Potential,3,0,At Risk
45,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,1785.0,0,0.649,4964,82,0.907,0.0,2023-01-03,177,82,4964,1,3,4,134,8,Loyal,3,0,At Risk
45,F,4,High School,Divorced,$40K - $60K,Blue,31,5,2,4,4701.0,1170,0.547,4136,77,0.604,0.249,2023-02-23,126,77,4136,3,3,3,333,9,Loyal,0,0,Loyal Customers
39,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,1438.3,0,1.017,4089,73,0.872,0.0,2023-03-17,104,73,4089,4,3,2,432,9,Loyal,0,0,Loyal Customers
45,F,3,High School,Married,Less than $40K,Blue,27,4,3,2,2826.0,2162,0.924,2005,32,0.684,0.765,2023-03-24,97,32,2005,4,1,1,411,6,Potential,1,2,Low Value
52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.0,1905,0.906,4932,67,0.914,0.414,2023-02-28,121,67,4932,3,2,4,324,9,Loyal,0,0,Loyal Customers
